Name,LCNAF Heading,LC Record Link
"Tolman, Edward Chace, 1886-1959.","Tolman, Edward Chace, 1886-1959",http://id.loc.gov/authorities/names/no98069777
"Tolstoy, Alexandra, 1884-1979.","Tolstoy, Alexandra, 1884-1979",http://id.loc.gov/authorities/names/n50049820
"Tolstoy, Ilga.",,
"Tolstoy, Leo, graf, 1828-1910.","Tolstoy, Leo, graf, 1828-1910",http://id.loc.gov/authorities/names/n79068416
"Toncray, Richard.",,
"Toohy, Helen Safford, 1899-1997.",,
"Topping, Daniel J.",,
"Torres, Emmanuel.","Torres, Emmanuel",http://id.loc.gov/authorities/names/n82122330
"Tower, Angelo Emery.",,
"Tower, John G. (John Goodwin), 1925-1991.","Tower, John G. (John Goodwin), 1925-1991",http://id.loc.gov/authorities/names/n84149499
"Tower, Osmond Selwyn, 1839-1910.",,
"Towne, Amos C., b. 1818.",,
"Townley, Sidney Dean, 1867-","Townley, Sidney D. (Sidney Dean), 1867-1946",http://id.loc.gov/authorities/names/no2009000483
"Townsend, Charles E. (Charles Elroy), 1856-1924.","Townsend, Charles E. (Charles Elroy), 1856-1924",http://id.loc.gov/authorities/names/no2008188960
"Townsend, George H., 1865-",,
"Townsend, Lynn A. (Lynn Alfred), 1919-",,
"Towsley, Frank A., 1858-1919.",,
"Towsley, Frank A., d 1858-1919.",,
"Towsley, Margaret Dow, 1906-1994.",,
"Towsley, Margaret Dow, d 1906-1994.",,
"Towsley, Wilbur D., 1897-1971.",,
"Toy, Crawford Howell, 1836-1919.","Toy, Crawford Howell, 1836-1919",http://id.loc.gov/authorities/names/nr88004938
"Toy, James W., 1930-",,
"Toynbee, Arnold Joseph, 1889-1975.","Toynbee, Arnold, 1889-1975",http://id.loc.gov/authorities/names/n79071401
"Trafford, Bernard Walton, 1871-1941.",,
"Trammell, Dausie W.",,
"Traubel, Horace, 1858-1919.","Traubel, Horace, 1858-1919",http://id.loc.gov/authorities/names/n50014670
"Trautman, Paul R.",,
"Travis, DeHull N., 1882-1960.",,
"Traxinger, Deb.",,
"Traxler, Robert.",,
"Treat, Lucretia Willard, 1842-1904.",,
"Trevelyan, George Macaulay, 1876-1962.","Trevelyan, George Macaulay, 1876-1962",http://id.loc.gov/authorities/names/n50011776
"Trevelyan, George Otto, Sir, bart., 1838-1928.",,
"Trevor, John B., 1909-","Trevor, John B., 1909-",http://id.loc.gov/authorities/names/n86842817
"Trevor, John Bond, 1878-","Trevor, John B. (John Bond), 1878-1956",http://id.loc.gov/authorities/names/no2008053389
"Triggs, Oscar Lovell, 1865-1930.","Triggs, Oscar Lovell, 1865-1930",http://id.loc.gov/authorities/names/n96116687
"Trimberger, Frank P.",,
"Trollope, Anthony, 1815-1882.","Trollope, Anthony, 1815-1882",http://id.loc.gov/authorities/names/n78089077
"Trombley, Edward.",,
"Trotsky, Leon, 1879-1940.","Trotsky, Leon, 1879-1940",http://id.loc.gov/authorities/names/n79054261
"Troyer, Laird J.",,
"Trueblood, Thomas C. (Thomas Clarkson), 1856-1951.","Trueblood, Thomas C. (Thomas Clarkson), 1856-1951",http://id.loc.gov/authorities/names/no99024932
"Truth, Sojourner, d. 1883.","Truth, Sojourner, 1799-1883",http://id.loc.gov/authorities/names/n79138780
"Tsang, Daniel, 1949-","Tsang, Daniel, 1949-",http://id.loc.gov/authorities/names/n82002550
"Tucker, Richard, 1913-1975.","Tucker, Richard, 1913-1975",http://id.loc.gov/authorities/names/n82099683
"Tugwell, Rexford G. (Rexford Guy), 1891-","Tugwell, Rexford G. (Rexford Guy), 1891-1979",http://id.loc.gov/authorities/names/n50013875
"Tumaeder, Candido.",,
"Tumulty, Joseph P. (Joseph Patrick), 1879-1954.","Tumulty, Joseph P. (Joseph Patrick), 1879-1954",http://id.loc.gov/authorities/names/n85386476
"Tuomy, Cornelius L., 1843-1912.",,
"Tuomy, Cornelius William, 1886-1966.",,
"Tuomy, Julia Ann, 1855-1938.",,
"Tuomy, Kathryn Genevieve, 1888-1965.",,
"Tuomy, Thomas Kearney.",,
"Turner, Doris.",,
"Turner, George Kibbe, 1869-1952.","Turner, George Kibbe, 1869-1952",http://id.loc.gov/authorities/names/n93023435
"Turner, James, 1820-1869.",,
"Turner, James Munroe, 1850-1896.",,
"Turner, Scott, b. 1880.",,
"Turner, William F.","Turner, William F., 1924-",http://id.loc.gov/authorities/names/n98086941
"Tuttle, Elbert Parr, 1897-","Tuttle, Elbert P. (Elbert Parr), 1897-1996",http://id.loc.gov/authorities/names/n93011412
"Tuttle, John J., b. 1812.",,
"Tuttle, Ogden Valorous, 1842-1916.",,
"Twining, Herbert H., 1900-1971.",,
"Tydings, Joseph Davies, 1928-","Tydings, Joseph D. (Joseph Davies), 1928-",http://id.loc.gov/authorities/names/n87870657
"Tydings, Millard E.","Tydings, Millard E. (Millard Evelyn), 1890-1961",http://id.loc.gov/authorities/names/n89125911
"Tyler, John, 1790-1862.","Tyler, John, 1790-1862",http://id.loc.gov/authorities/names/n50081085
"Tyler, John, 1841-1889.",,
"Tyner, Paul.","McGee, Anita Newcomb, 1864-1940",http://id.loc.gov/authorities/names/n96067367
"Tyroler, Charles.","Tyroler, Charles",http://id.loc.gov/authorities/names/n84005848
"Udall, Morris K.","Udall, Morris K.",http://id.loc.gov/authorities/names/n50046797
"Ueberweg, Friedrich, 1826-1871.","Ueberweg, Friedrich, 1826-1871",http://id.loc.gov/authorities/names/n85260751
"Ufer, Robert Pormann, 1920-1981.",,
"Uhlenbeck, George Eugene, 1900-","Uhlenbeck, George Eugène, 1900-1988",http://id.loc.gov/authorities/names/nb2007017534
"Ulrich, Fred.","Kocks, U. F.",http://id.loc.gov/authorities/names/n89661740
"Ulrici, Hermann, 1806-1884.","Ulrici, Hermann, 1806-1884",http://id.loc.gov/authorities/names/nr95007910
"Ulveling, Ralph Adrian, 1902-",,
"Unangst, Joel.",,
"Underwood, Frederick Douglas, d. 1942.",,
"Underwood, Oscar Wilder, 1862-1929.","Underwood, Oscar W. (Oscar Wilder), 1862-1929",http://id.loc.gov/authorities/names/n79109158
"Underwood, W. A.",,
"Ungermann, Charles William, d. 1968.",,
University of Michigan. Dept. of Mathematics.,"Kay, David C., 1933-",http://id.loc.gov/authorities/names/n82005027
University of Michigan. Information Technology Division.,,
"Untermeyer, Louis, 1885-1977.","Frost, Robert, 1874-1963",http://id.loc.gov/authorities/names/n79005644
"Upatnieks, Juris.",,
"Updike, John.","Updike, John",http://id.loc.gov/authorities/names/n79018616
"Upjohn, E. Gifford.","Upjohn, E. Gifford (Everett Gifford), 1904-1993",http://id.loc.gov/authorities/names/no2010105359
"Upjohn, Gratia Clough, 1874-1957.",,
"Upjohn, Henry Uriah, 1843-1887.",,
"Upjohn, James T.",,
"Upjohn, Lawrence Northcote, 1873-1967.",,
"Upjohn, Millie Kirby, 1852-1920.",,
"Upjohn, Uriah, 1808-1896.",,
"Upjohn, William, 1770-1847.","Upjohn, William, 1770-1847",http://id.loc.gov/authorities/names/nr96020838
"Upjohn, William, 1807-1887.",,
"Upjohn, William E.","Upjohn, W. E. (William Erastus), 1853-1932",http://id.loc.gov/authorities/names/no2014119040
"Upson, Lent Dayton, 1886-1949.","Upson, Lent D. (Lent Dayton), 1886-1949",http://id.loc.gov/authorities/names/no00082472
"Urban, Otto.","Urban, Otto M.",http://id.loc.gov/authorities/names/no2003098475
"Urbistondo, Macario.",,
"Urey, Harold Clayton, 1893-1981.","Urey, Harold Clayton, 1893-1981",http://id.loc.gov/authorities/names/n85800535
"Uspensky, J. V. (James Victor), b. 1883.","Uspensky, J. V. (James Victor), 1883-",http://id.loc.gov/authorities/names/n86864668
"Utley, Freda, 1898-","Utley, Freda, 1899-1978",http://id.loc.gov/authorities/names/nr88010244
"Utley, Henry Munson, 1836-1917.",,
"Vail, Aaron.","Vail, Eugene A.",http://id.loc.gov/authorities/names/n2002126058
"Vakalo, Kathleen L.","Vakalo, Kathleen L.",http://id.loc.gov/authorities/names/n90646194
"Valbin, Joseph.",,
"Van Arnem, Heidi.",,
"Van Buren, Paul Matthews, 1924-","Van Buren, Paul Matthews, 1924-",http://id.loc.gov/authorities/names/n79145704
"Van Coevering, Jack, 1900-",,
"Van Deman, Henry Elias, 1845-1915.","Van Deman, Henry Elias, 1845-1915",http://id.loc.gov/authorities/names/n00113369
"Vandenberg, Hazel Whittaker, 1882-1950.",,
"Van den Broek, John Abraham, 1885-",,
"Van Denburgh, John, 1872-1924.","Van Denburgh, John, 1872-1924",http://id.loc.gov/authorities/names/n88611893
"Vanderbilt, Arthur T., 1888-1957.","Vanderbilt, Arthur T., 1888-1957",http://id.loc.gov/authorities/names/n80082552
"Vanderbilt, Neil.",,
"Vandercook, Roy C., 1873-",,
"Vander Jagt, Guy, 1931-2007.","Vander Jagt, Guy, 1931-2007",http://id.loc.gov/authorities/names/n78072062
"VanderLaan, Robert.",,
"Vander Veen, Arand.",,
"VanderVeen, Richard Franklin, 1922-",,
"Van der Velde, Jack C.",,
"Vander Velde, Lewis George, 1890-1975.","Vander Velde, Lewis G. (Lewis George), 1890-1975",http://id.loc.gov/authorities/names/no98120235
"Vander Werp, Don, 1885-",,
"Vander Woude, Florence.",,
"Vander Zee, A.","Van der Zee, Henri A. (Henri Antony), 1934-",http://id.loc.gov/authorities/names/n50082186
"Van Doren, Mark, 1894-1972.","Van Doren, Mark, 1894-1972",http://id.loc.gov/authorities/names/n79100719
"Van Hoosen, Bertha, 1863-","Van Hoosen, Bertha, 1863-1952",http://id.loc.gov/authorities/names/n80009746
"Van Houweling, Douglas E.","Van Houweling, Douglas E.",http://id.loc.gov/authorities/names/n93110219
"Van Koevering, Adrian, 1874-1960.",,
"Van Loon, Hendrik Willem, 1882-1944.","Van Loon, Hendrik Willem, 1882-1944",http://id.loc.gov/authorities/names/n50046677
"Van Meter, Margie J., 1937-","Van Meter, Margie J., 1937-",http://id.loc.gov/authorities/names/n81111806
"VanOstenburg, Neal.",,
"Van Pelt, George W.",,
"Van Shaick, Louis J.",,
"Van Tyne, Helen Belfield Bates.",,
"Van Tyne, Josselyn, 1902-1957.","Van Tyne, Josselyn, 1902-1957",http://id.loc.gov/authorities/names/n90706601
"Van Urk, Thomas.",,
"Van Valin, Amos.",,
"Van Vleck, J. H. (John Hasbrouck), 1899-","Van Vleck, J. H. (John Hasbrouck), 1899-1980",http://id.loc.gov/authorities/names/n85803680
"Van Wagoner, Murray.","Van Wagoner, Murray",http://id.loc.gov/authorities/names/n2007009148
"Van Zoeren, Jay.","Van Zoeren, Steven Jay",http://id.loc.gov/authorities/names/nr88011064
"Vargas, George.","Vargas, George",http://id.loc.gov/authorities/names/no2007116269
"Varney, Robert Nathan, 1910-",,
"Varonich, Linda.",,
"Vasey, Wayne.",,
"Vaughan, Henry Frieze, 1889-","Vaughan, Henry F. (Henry Frieze), 1889-1979",http://id.loc.gov/authorities/names/no2010188324
"Vaughn, Jackie.",,
"Vaus, Jim.","Vaus, Jim",http://id.loc.gov/authorities/names/no99031815
"Veering, Jan.","Veering, J. (Jan)",http://id.loc.gov/authorities/names/no2008166293
"Velde, Harold Himmel, 1910-","Velde, Harold Himmel, 1910-1985",http://id.loc.gov/authorities/names/n88120806
"Veltman, Martinus.","Bell, J. S.",http://id.loc.gov/authorities/names/n85802438
"Verwey, Willard Foster, 1913-1979.",,
"Vest, George Graham, 1830-1904.","Vest, George Graham, 1830-1904",http://id.loc.gov/authorities/names/n86824877
"Vestal, Albert Henry, 1875-1932.","Vestal, Albert H. (Albert Henry), 1875-1932",http://id.loc.gov/authorities/names/n91072074
"Vibbert, Charles Bruce, 1877-1950.",,
"Victor, Frances Fuller, 1826-1902.","Victor, Frances Fuller, 1826-1902",http://id.loc.gov/authorities/names/n81094256
"Victor, Metta Victoria Fuller, 1831-1885.","Victor, Metta Victoria Fuller, 1831-1885",http://id.loc.gov/authorities/names/n79043623
"Vincent, Bird J., 1880-","Vincent, Bird J., 1880-1931",http://id.loc.gov/authorities/names/no2008059397
"Vincent, George E. (George Edgar), 1864-1941.","Vincent, George E. (George Edgar), 1864-1941",http://id.loc.gov/authorities/names/n86041190
"Vincent, John Heyl, 1832-1920.","Vincent, John Heyl, 1832-1920",http://id.loc.gov/authorities/names/n86114625
"Vinovskis, Maris.","Vinovskis, Maris A., 1943-",http://id.loc.gov/authorities/names/n80065930
"Vinson, Carl, 1883-1981.","Vinson, Carl, 1883-1981",http://id.loc.gov/authorities/names/n81063176
"Vivian, Weston Edward, 1924-",,
"Vodrey, William Henry.",,
"Vogel, Elvira.",,
"Vollenhaven, C. V.",,
"Voorhies, Paul Warren, 1875-1952.",,
"Voorhis, Jerry, 1901-","Voorhis, Jerry, 1901-1984",http://id.loc.gov/authorities/names/n50013124
"Vorhees, Donald, 1903-1989.",,
"Vorys, John Martin, 1896-1968.","Vorys, John Martin, 1896-1968",http://id.loc.gov/authorities/names/n00066711
"Vose, George.","Vose, George L. (George Leonard), 1831-1910",http://id.loc.gov/authorities/names/n87812297
"Wade, Chauncey C.",,
"Wade, James Henry, 1834-1924.",,
"Wade, Raymond J., bp., 1875-",,
"Wadsworth, A. S.","Wadsworth, A. S.",http://id.loc.gov/authorities/names/n94060171
"Waggoner, Raymond W. (Raymond Walter), 1901-",,
"Waggoner, Raymond W. (Raymond Walter), 1901-2000.",,
"Wagner, Frank Caspar, 1864-1928.",,
"Wagner, Robert F. (Robert Ferdinand), 1910-","Wagner, Robert F. (Robert Ferdinand), 1910-1991",http://id.loc.gov/authorities/names/n85173210
"Wagner, Rudolph.","Blumenbach, Johann Friedrich, 1752-1840",http://id.loc.gov/authorities/names/n84027133
"Wagner, Warren H., 1920-","Wagner, Warren H. (Warren Herbert), 1920-2000",http://id.loc.gov/authorities/names/n81007025
"Wait, Clara Hadley.",,
"Wait, William H. (William Henry)","Wait, William H. (William Henry)",http://id.loc.gov/authorities/names/n86802029
"Walcott, Jesse P., 1893-",,
"Waldo, Dwight Bryant, 1864-1939.","Waldo, Dwight B. (Dwight Bryant), 1864-1939",http://id.loc.gov/authorities/names/no2014016709
"Waldron, Robert E.",,
"Walker, Albert Henry, 1844-1915.","Walker, Albert H. (Albert Henry), 1844-1915",http://id.loc.gov/authorities/names/n80045978
"Walker, Aldace F., 1842-1901.","Walker, Aldace F. (Aldace Freeman), 1842-1901",http://id.loc.gov/authorities/names/no90002327
"Walker, Bryant, 1856-1936.",,
"Walker, Charles I. (Charles Irish), 1814-1895.","Walker, Charles I. (Charles Irish), 1814-1895",http://id.loc.gov/authorities/names/n85363414
"Walker, George D., 1820-1863.",,
"Walker, Jack L.","Walker, Jack L.",http://id.loc.gov/authorities/names/n91063616
"Walker, John G. (John Grimes), 1835-1907.",,
"Walker, Mary.","Oodgeroo Noonuccal, 1920-1993",http://id.loc.gov/authorities/names/n86029295
"Walker, Moses L.",,
"Walker, Williston, 1860-1922.","Walker, Williston, 1860-1922",http://id.loc.gov/authorities/names/n50024281
"Wallace, DeWitt, 1889-1981.","Wallace, DeWitt, 1889-1981",http://id.loc.gov/authorities/names/no90007123
"Wallace, George C. (George Corley), 1919-","Wallace, George C. (George Corley), 1919-1998",http://id.loc.gov/authorities/names/n82048664
"Wallace, George John, 1906-","Wallace, George John, 1906-",http://id.loc.gov/authorities/names/n79094658
"Wallace, Mike, 1918-2012.","Wallace, Mike, 1918-2012",http://id.loc.gov/authorities/names/n81035566
"Wallace, Richard J.","Wallace, Richard J. (Richard John), 1943-",http://id.loc.gov/authorities/names/n00009370
"Wallace, W. Atwood.","Atwood, Wallace Walter, 1872-1949",http://id.loc.gov/authorities/names/n87827121
"Wallace, William Henry, 1861-1933.",,
"Wallemann, Frank, 1902-",,
"Wallenberg, Raoul.","Wallenberg, Raoul, 1912-1947",http://id.loc.gov/authorities/names/n79125870
"Waller, Judith Cary, 1889-","Waller, Judith C. (Judith Cary), 1889-1973",http://id.loc.gov/authorities/names/no2010113234
"Waln, Nora.","Waln, Nora",http://id.loc.gov/authorities/names/n92050893
"Walsh, David Ignatius, 1872-1947.","Walsh, David I. (David Ignatius), 1872-1947",http://id.loc.gov/authorities/names/n88274249
"Walsh, Frank R.",,
"Walsh, Patricia M., 1910-1998.",,
"Walter, Erich A., (Erich Albert), 1897-1977.","Walter, Erich A. (Erich Albert), 1897-1977",http://id.loc.gov/authorities/names/no2006093828
"Walter, Robert E., b. 1877.",,
"Walther, G. von.","Krenner, Walther G. von, 1976-",http://id.loc.gov/authorities/names/n2013008988
"Walton, Genevieve Maria Julia, 1857-",,
"Walton, Ivan.","Walton, Ivan",http://id.loc.gov/authorities/names/n82048840
"Wanamaker, John, 1838-1922.","Wanamaker, John, 1838-1922",http://id.loc.gov/authorities/names/n50026487
"Waples, Rufus, 1825-1902.","Waples, Rufus, 1825-1902",http://id.loc.gov/authorities/names/n87856606
"Ward, Angela Gizzi, 1910-",,
"Ward, Chester Charles.","Ward, Chester Charles",http://id.loc.gov/authorities/names/n79102779
"Ward, David, 1822-1900.",,
"Ward, Eber Brock, d. 1873.",,
"Ward, Henry A. (Henry Augustus), 1834-1906.","Ward, Henry A. (Henry Augustus), 1834-1906",http://id.loc.gov/authorities/names/n86860264
"Ward, Henshaw, 1872-1935.","Ward, C. H. (Charles Henshaw), 1872-1935",http://id.loc.gov/authorities/names/no00010145
"Ward, Joann.","Ward, Joann",http://id.loc.gov/authorities/names/n97104542
"Ward, Lee J.",,
"Ware, Richard A. (Richard Anderson)","Ware, Richard A. (Richard Anderson)",http://id.loc.gov/authorities/names/n85161428
"Warner, Langdon, 1881-1955.","Warner, Langdon, 1881-1955",http://id.loc.gov/authorities/names/n91005171
"Warner, Mark T. (Mark Thomas), 1889-1975.","Warner, Mark T. (Mark Thomas), 1889-1975",http://id.loc.gov/authorities/names/no00069314
"Warner, P. Dean (Pascal Dean), 1822-1910.","Warner, P. Dean (Pascal Dean), 1822-1910",http://id.loc.gov/authorities/names/no2012036235
"Warner, Walter, b. 1816.",,
"Warren, Austin, 1899-1986.","Warren, Austin, 1899-1986",http://id.loc.gov/authorities/names/n50028320
"Warren, Charles.","Damien, Saint, Father, 1840-1889",http://id.loc.gov/authorities/names/n79056770
"Warren, Charles Beecher, 1870-1936.",,
"Warren, Herbert Langford, 1857-1917.","Warren, Herbert Langford, 1857-1917",http://id.loc.gov/authorities/names/no98084887
"Warren, Howard Crosby, 1867-1934.","Warren, Howard C. (Howard Crosby), 1867-1934",http://id.loc.gov/authorities/names/n88640196
"Warshay, Diana.",,
"Wasem, E.",,
"Wasem, Ruth Ellen.","Wasem, Ruth Ellen",http://id.loc.gov/authorities/names/nr99015096
"Washburn, Abbott McConnell, 1915-",,
"Washburn, Margaret Floy, 1871-1939.","Washburn, Margaret Floy, 1871-1939",http://id.loc.gov/authorities/names/n88603030
"Washburn, William Drew, 1831-1912.","Washburn, William D. (William Drew), 1831-1912",http://id.loc.gov/authorities/names/no90005691
"Waterhouse, Frederick Herschel.",,
"Waterman, Leroy, 1875-1972.","Waterman, Leroy, 1875-1972",http://id.loc.gov/authorities/names/n86800601
"Waters, D. R.","Waters, Hugh",http://id.loc.gov/authorities/names/n00138665
"Watkins, Charles W., b. 1844.",,
"Watkins, Erwin C., b. 1839.",,
"Watkins, James K., 1887-",,
"Watson, Albert G.",,
"Watson, Andrew.","Watson, Andrew G.",http://id.loc.gov/authorities/names/n82054713
"Watson, Andrew S., 1920-1998.",,
"Watson, Annette Waite.",,
"Watson, Goodwin Barbour, 1899-","Watson, Goodwin, 1899-1976",http://id.loc.gov/authorities/names/n50021881
"Watson, James C. (James Craig), 1838-1880.","Watson, James C. (James Craig), 1838-1880",http://id.loc.gov/authorities/names/n86858998
"Watt, James, 1911-",,
"Watts, Frank B.","Watts, Frank B.",http://id.loc.gov/authorities/names/n93060574
"Waybright, Edgar.",,
"Weaver, Bennett, 1892-1970.","Weaver, Bennett, 1892-1970",http://id.loc.gov/authorities/names/no2014168522
"Weaver, Robert Clifton, 1907-","Weaver, Robert C. (Robert Clifton), 1907-1997",http://id.loc.gov/authorities/names/n50023766
"Webber, George W., b. 1825.",,
"Webber, Gordon.","Webber, Gordon",http://id.loc.gov/authorities/names/nr94024951
"Webber, Oscar.",,
"Weber, Al H., 1870-",,
"Weber, Erwin William, 1892-1918.",,
"Weber, Harry Behr, 1889-1969.",,
"Weber, Paul W.",,
"Weber, William Christian, 1853-1952.",,
"Webster, Daniel, 1782-1852.","Webster, Daniel, 1782-1852",http://id.loc.gov/authorities/names/n80034929
"Weddell, James, 1787-1834.","Weddell, James, 1787-1834",http://id.loc.gov/authorities/names/n86841443
"Weddige, Emil, 1907-",,
"Weed, Caroline.",,
"Weed, Thurlow, 1797-1882.","Weed, Thurlow, 1797-1882",http://id.loc.gov/authorities/names/n82098843
"Weeks, Robert P. (Robert Percy), 1915-","Weeks, Robert P. (Robert Percy), 1915-",http://id.loc.gov/authorities/names/n87151132
